Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,TX ID,Product,Quantity,Map_Quantity,Unit Price,Amount,Map_Amount,Order Date,Ship Date,Customer Gender,Order Mode,Rating C,State,County,Days to Deliver,Weeknum,Gender Value,Order Month,Order Mode and Gender Value will be used for making interactions
,,,,,,,,,,,,,,TX500529,Graphic Tees,17.0,17.0,62.7,1065.9,1065.9,2025-01-23,2025-01-24,F,Target.com,3.0,California,Los Angeles County,1.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500530,Bikinis,2.0,2.0,60.1,120.2,120.2,2025-01-23,2025-01-24,F,Instagram,4.0,California,Los Angeles County,1.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500531,Shorts,4.0,4.0,11.2,44.8,44.8,2025-01-23,2025-01-24,F,Instagram,3.0,California,Los Angeles County,1.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500532,T-Shirts,2.0,2.0,22.9,45.8,45.8,2025-01-23,2025-01-24,F,App,4.0,California,Sacramento County,1.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500533,Tank Tops,2.0,2.0,37.6,75.2,75.2,2025-01-23,2025-01-26,F,App,4.0,California,Sacramento County,3.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500534,Jeans,1.0,1.0,42.4,42.4,42.4,2025-01-23,2025-01-24,F,Instagram,5.0,California,Sacramento County,1.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500535,T-Shirts,2.0,2.0,19.6,39.2,39.2,2025-01-23,2025-01-27,F,Target.com,4.0,California,San Bernardino County,4.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500536,Sundresses,1.0,1.0,90.5,90.5,90.5,2025-01-23,2025-01-26,F,Target.com,4.0,California,San Bernardino County,3.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500537,Sunglasses,11.0,11.0,33.9,372.9,372.9,2025-01-23,2025-01-24,M,Target.com,3.0,California,San Bernardino County,1.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500538,Shorts,2.0,2.0,32.8,65.6,65.6,2025-01-23,2025-01-25,F,Partner App,2.0,California,San Diego County,2.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500539,Crop Tops,1.0,1.0,49.9,49.9,49.9,2025-01-23,2025-01-24,M,Instagram,3.0,California,San Diego County,1.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500540,Hoodies & Sweatshirts,5.0,5.0,79.2,396.0,396.0,2025-01-23,2025-01-24,F,Partner App,4.0,California,San Diego County,1.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500541,T-Shirts,16.0,16.0,19.5,312.0,312.0,2025-01-23,2025-01-25,M,Instagram,5.0,California,San Diego County,2.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500542,T-Shirts,4.0,4.0,18.0,72.0,72.0,2025-01-23,2025-01-24,M,Website,4.0,California,Santa Barbara County,1.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500543,Sundresses,3.0,3.0,45.9,137.7,137.7,2025-01-23,2025-01-25,F,Website,3.0,California,Santa Barbara County,2.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500544,Maxi Dresses,1.0,1.0,41.2,41.2,41.2,2025-01-23,2025-01-25,F,Website,5.0,California,Santa Clara County,2.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500545,Sneakers,10.0,10.0,167.2,1672.0,1672.0,2025-01-23,2025-01-25,F,Target.com,5.0,California,Santa Cruz County,2.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500546,Jeans,30.0,30.0,74.5,2235.0,2235.0,2025-01-24,2025-01-27,F,Website,5.0,California,Solano County,3.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500547,Hoodies & Sweatshirts,4.0,4.0,39.3,157.2,157.2,2025-01-24,2025-01-25,,Target.com,4.0,California,Stanislaus County,1.0,4.0,Unknown,January,
,,,,,,,,,,,,,,TX500548,Sundresses,1.0,1.0,68.5,68.5,68.5,2025-01-24,2025-01-27,M,Website,5.0,California,Tehama County,3.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500549,Shorts,3.0,3.0,22.5,67.5,67.5,2025-01-24,2025-01-24,F,Partner App,4.0,California,Ventura County,0.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500550,Tank Tops,1.0,1.0,48.0,48.0,48.0,2025-01-24,2025-01-25,O,Partner App,3.0,California,Amador County,1.0,4.0,Other,January,
,,,,,,,,,,,,,,TX500551,Jeans,1.0,1.0,94.0,94.0,94.0,2025-01-24,2025-01-25,M,Instagram,3.0,California,Contra Costa County,1.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500552,T-Shirts,3.0,3.0,21.9,65.69999999999999,65.69999999999999,2025-01-24,2025-01-25,F,App,4.0,California,Humboldt County,1.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500553,Jeans,7.0,7.0,64.9,454.30000000000007,454.30000000000007,2025-01-24,2025-01-25,F,App,4.0,California,Los Angeles County,1.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500554,Casual Dresses,1.0,1.0,52.9,52.9,52.9,2025-01-24,2025-01-24,F,Website,3.0,California,Los Angeles County,0.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500555,T-Shirts,3.0,3.0,25.5,76.5,76.5,2025-01-24,2025-01-25,F,Website,5.0,California,Los Angeles County,1.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500556,Jeans,3.0,3.0,51.9,155.7,155.7,2025-01-24,2025-01-25,F,Instagram,4.0,California,Los Angeles County,1.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500557,Sandals,1.0,1.0,46.3,46.3,46.3,2025-01-24,2025-01-27,F,Partner App,4.0,California,Los Angeles County,3.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500558,Jeans,2.0,2.0,68.2,136.4,136.4,2025-01-24,2025-01-26,F,Instagram,4.0,California,Los Angeles County,2.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500559,Tank Tops,1.0,1.0,40.3,40.3,40.3,2025-01-24,2025-01-25,M,App,3.0,California,Los Angeles County,1.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500560,Sneakers,3.0,3.0,91.3,273.9,273.9,2025-01-24,2025-01-29,M,App,5.0,California,Sacramento County,5.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500561,Shorts,3.0,3.0,11.9,35.7,35.7,2025-01-24,2025-01-25,F,App,3.0,California,Sacramento County,1.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500562,Sneakers,2.0,2.0,63.5,127.0,127.0,2025-01-24,2025-01-26,M,Website,4.0,California,Sacramento County,2.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500563,Graphic Tees,2.0,2.0,27.1,54.2,54.2,2025-01-24,2025-01-27,M,Target.com,5.0,California,Sacramento County,3.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500564,Tank Tops,2.0,2.0,82.1,164.2,164.2,2025-01-25,2025-01-28,M,Website,3.0,California,San Bernardino County,3.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500565,Workout Tops,5.0,5.0,42.9,214.5,214.5,2025-01-25,2025-01-27,F,Website,4.0,California,San Diego County,2.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500566,T-Shirts,11.0,11.0,37.9,416.9,416.9,2025-01-25,2025-02-01,M,App,4.0,California,San Diego County,7.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500567,Shorts,1.0,1.0,22.4,22.4,22.4,2025-01-25,2025-01-26,F,App,3.0,California,San Francisco,1.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500568,Sneakers,13.0,13.0,79.9,1038.7,1038.7,2025-01-25,2025-02-07,F,Instagram,3.0,California,Santa Clara County,13.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500569,Tank Tops,1.0,1.0,70.6,70.6,70.6,2025-01-25,2025-01-28,F,App,3.0,California,Santa Clara County,3.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500570,Jeans,1.0,1.0,49.5,49.5,49.5,2025-01-25,2025-01-27,M,App,4.0,California,Ventura County,2.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500571,Sneakers,2.0,2.0,96.6,193.2,193.2,2025-01-25,2025-01-27,M,App,4.0,California,Alameda County,2.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500572,Jeans,2.0,2.0,52.8,105.6,105.6,2025-01-25,2025-01-26,F,Website,3.0,California,Alameda County,1.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500573,Sneakers,1.0,1.0,101.7,101.7,101.7,2025-01-25,2025-01-26,M,App,4.0,California,Contra Costa County,1.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500574,Graphic Tees,5.0,5.0,26.9,134.5,134.5,2025-01-25,2025-01-30,F,Website,3.0,California,Kern County,5.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500575,Sneakers,4.0,4.0,211.0,844.0,844.0,2025-01-25,2025-01-25,F,Website,3.0,California,Los Angeles County,0.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500576,Shorts,4.0,4.0,21.1,84.4,84.4,2025-01-25,2025-01-28,M,Partner App,4.0,California,Los Angeles County,3.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500577,Bikinis,1.0,1.0,26.6,26.6,26.6,2025-01-25,2025-01-27,M,App,2.0,California,Los Angeles County,2.0,4.0,Male,January,
,,,,,,,,,,,,,,TX500578,Casual Dresses,4.0,4.0,51.2,204.8,204.8,2025-01-25,2025-01-26,F,Instagram,4.0,California,Mono County,1.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500579,Shorts,5.0,5.0,10.6,53.0,53.0,2025-01-25,2025-01-29,F,App,4.0,California,San Diego County,4.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500580,Jeans,3.0,3.0,43.4,130.2,130.2,2025-01-25,2025-01-28,F,Partner App,4.0,California,San Diego County,3.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500581,Casual Dresses,1.0,1.0,80.0,80.0,80.0,2025-01-25,2025-01-25,F,App,5.0,California,San Diego County,0.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500582,Bikinis,4.0,4.0,64.7,258.8,258.8,2025-01-25,2025-01-27,F,Website,2.0,California,San Diego County,2.0,4.0,Female,January,
,,,,,,,,,,,,,,TX500583,T-Shirts,11.0,11.0,26.3,289.3,289.3,2025-01-26,2025-01-26,F,Partner App,3.0,California,San Joaquin County,0.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500584,Bikinis,1.0,1.0,28.5,28.5,28.5,2025-01-26,2025-01-26,M,App,3.0,California,San Mateo County,0.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500585,Pajama Sets,1.0,1.0,47.8,47.8,47.8,2025-01-26,2025-01-28,F,App,3.0,California,San Mateo County,2.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500586,Bikinis,3.0,3.0,42.8,128.39999999999998,128.39999999999998,2025-01-26,2025-01-29,F,Partner App,3.0,California,Santa Clara County,3.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500587,Jeans,5.0,5.0,46.8,234.0,234.0,2025-01-26,2025-01-31,F,Website,5.0,California,Santa Clara County,5.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500588,Tank Tops,10.0,10.0,64.1,641.0,641.0,2025-01-26,2025-01-27,M,Website,4.0,California,Santa Clara County,1.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500589,Sneakers,1.0,1.0,89.1,89.1,89.1,2025-01-26,2025-01-27,F,App,3.0,California,Tulare County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500590,Sneakers,3.0,3.0,83.1,249.29999999999998,249.29999999999998,2025-01-26,2025-01-27,F,Target.com,3.0,California,Ventura County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500591,T-Shirts,3.0,3.0,40.9,122.69999999999999,122.69999999999999,2025-01-26,2025-01-27,M,App,4.0,California,Contra Costa County,1.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500592,Sneakers,2.0,2.0,125.7,251.4,251.4,2025-01-26,2025-01-27,F,Instagram,4.0,California,Fresno County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500593,Workout Tops,2.0,2.0,30.9,61.8,61.8,2025-01-26,2025-01-26,F,Target.com,5.0,California,Kern County,0.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500594,T-Shirts,2.0,2.0,18.3,36.6,36.6,2025-01-26,2025-01-27,F,Website,4.0,California,Los Angeles County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500595,Graphic Tees,2.0,2.0,56.5,113.0,113.0,2025-01-26,2025-01-30,M,Target.com,5.0,California,Los Angeles County,4.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500596,Bikinis,7.0,7.0,29.9,209.29999999999998,209.29999999999998,2025-01-26,2025-01-28,M,Partner App,5.0,California,Los Angeles County,2.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500597,Sandals,2.0,2.0,50.4,100.8,100.8,2025-01-26,2025-01-27,F,Target.com,4.0,California,Los Angeles County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500598,Sneakers,1.0,1.0,85.8,85.8,85.8,2025-01-26,2025-01-26,F,Target.com,5.0,California,Los Angeles County,0.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500599,Graphic Tees,16.0,16.0,66.6,1065.6,1065.6,2025-01-26,2025-01-28,M,Website,4.0,California,Los Angeles County,2.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500600,Jeans,4.0,4.0,70.3,281.2,281.2,2025-01-26,2025-01-27,F,App,3.0,California,Los Angeles County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500601,T-Shirts,4.0,4.0,31.0,124.0,124.0,2025-01-26,2025-01-29,M,App,5.0,California,Los Angeles County,3.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500602,Hoodies & Sweatshirts,6.0,6.0,81.6,489.59999999999997,489.59999999999997,2025-01-26,2025-01-27,F,Website,3.0,California,Madera County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500603,Tank Tops,25.0,25.0,58.3,1457.5,1457.5,2025-01-26,2025-01-27,F,App,4.0,California,Napa County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500604,Tank Tops,4.0,4.0,35.1,140.4,140.4,2025-01-26,2025-01-28,M,App,5.0,California,San Diego County,2.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500605,Sneakers,1.0,1.0,80.2,80.2,80.2,2025-01-26,2025-01-27,M,Instagram,5.0,California,San Diego County,1.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500606,Baseball Caps,3.0,3.0,39.2,117.60000000000001,117.60000000000001,2025-01-26,2025-01-28,F,Website,4.0,California,San Mateo County,2.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500607,Shorts,2.0,2.0,15.4,30.8,30.8,2025-01-26,2025-01-26,F,Instagram,4.0,California,Sierra County,0.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500608,Workout Tops,3.0,3.0,65.4,196.20000000000002,196.20000000000002,2025-01-26,2025-01-29,M,Instagram,4.0,California,Sonoma County,3.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500609,Tank Tops,8.0,8.0,63.2,505.6,505.6,2025-01-26,2025-01-28,F,Website,4.0,California,Stanislaus County,2.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500610,Tank Tops,6.0,6.0,35.7,214.20000000000002,214.20000000000002,2025-01-26,2025-01-30,F,Partner App,3.0,California,Stanislaus County,4.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500611,Shorts,20.0,20.0,26.2,524.0,524.0,2025-01-26,2025-01-27,F,Instagram,4.0,California,Alameda County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500612,Hoodies & Sweatshirts,2.0,2.0,31.0,62.0,62.0,2025-01-26,2025-01-27,F,App,5.0,California,Contra Costa County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500613,T-Shirts,4.0,4.0,37.7,150.8,150.8,2025-01-26,2025-01-27,F,Website,4.0,California,Kern County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500614,Bikinis,34.0,34.0,43.6,1482.4,1482.4,2025-01-26,2025-01-28,F,Partner App,3.0,California,Los Angeles County,2.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500615,Sundresses,4.0,4.0,26.5,106.0,106.0,2025-01-26,2025-01-28,M,App,2.0,California,Los Angeles County,2.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500616,Shorts,2.0,2.0,34.6,69.2,69.2,2025-01-26,2025-01-27,M,Partner App,3.0,California,Los Angeles County,1.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500617,T-Shirts,2.0,2.0,58.2,116.4,116.4,2025-01-26,2025-01-27,M,Target.com,5.0,California,Los Angeles County,1.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500618,Hoodies & Sweatshirts,1.0,1.0,30.2,30.2,30.2,2025-01-27,2025-01-28,F,Target.com,3.0,California,Los Angeles County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500619,Tank Tops,10.0,10.0,53.2,532.0,532.0,2025-01-27,2025-01-28,M,App,5.0,California,Placer County,1.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500620,Casual Dresses,6.0,6.0,51.1,306.6,306.6,2025-01-27,2025-01-27,M,Website,5.0,California,Placer County,0.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500621,Tank Tops,1.0,1.0,105.4,105.4,105.4,2025-01-27,2025-01-31,F,Website,5.0,California,Riverside County,4.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500622,Hoodies & Sweatshirts,1.0,1.0,57.7,57.7,57.7,2025-01-27,2025-01-27,M,App,2.0,California,San Diego County,0.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500623,Crop Tops,2.0,2.0,72.4,144.8,144.8,2025-01-27,2025-02-01,F,App,4.0,California,San Francisco,5.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500624,Jeans,2.0,2.0,62.5,125.0,125.0,2025-01-27,2025-01-28,,App,5.0,California,Santa Clara County,1.0,5.0,Unknown,January,
,,,,,,,,,,,,,,TX500625,Shorts,22.0,22.0,11.6,255.2,255.2,2025-01-27,2025-01-29,F,Instagram,5.0,California,Sonoma County,2.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500626,Bikinis,10.0,10.0,39.6,396.0,396.0,2025-01-27,2025-01-29,F,Target.com,5.0,California,Sonoma County,2.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500627,T-Shirts,2.0,2.0,40.1,80.2,80.2,2025-01-27,2025-01-28,F,Target.com,4.0,California,Sonoma County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500628,T-Shirts,3.0,3.0,18.6,55.800000000000004,55.800000000000004,2025-01-27,2025-01-28,F,Target.com,4.0,California,Alameda County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500629,Graphic Tees,1.0,1.0,58.8,58.8,58.8,2025-01-27,2025-01-29,F,App,3.0,California,Alameda County,2.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500630,T-Shirts,2.0,2.0,22.1,44.2,44.2,2025-01-27,2025-01-30,M,Website,5.0,California,Alameda County,3.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500631,Sneakers,1.0,1.0,114.9,114.9,114.9,2025-01-28,2025-01-29,F,Website,3.0,California,Kern County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500632,Sundresses,5.0,5.0,75.8,379.0,379.0,2025-01-28,2025-01-29,M,App,5.0,California,Los Angeles County,1.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500633,Baseball Caps,5.0,5.0,20.6,103.0,103.0,2025-01-28,2025-01-29,M,Target.com,5.0,California,Los Angeles County,1.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500634,Pajama Sets,3.0,3.0,67.9,203.70000000000002,203.70000000000002,2025-01-28,2025-01-29,F,Website,3.0,California,Los Angeles County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500635,Shorts,5.0,5.0,27.0,135.0,135.0,2025-01-28,2025-02-04,F,App,5.0,California,Los Angeles County,7.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500636,Tote Bags,1.0,1.0,50.6,50.6,50.6,2025-01-28,2025-01-28,M,App,3.0,California,Los Angeles County,0.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500637,Graphic Tees,5.0,5.0,22.1,110.5,110.5,2025-01-28,2025-02-02,M,App,4.0,California,Los Angeles County,5.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500638,T-Shirts,3.0,3.0,42.9,128.7,128.7,2025-01-28,2025-01-30,F,App,4.0,California,Los Angeles County,2.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500639,Tank Tops,11.0,11.0,62.4,686.4,686.4,2025-01-28,2025-01-30,F,Target.com,4.0,California,Los Angeles County,2.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500640,Tote Bags,9.0,9.0,36.4,327.59999999999997,327.59999999999997,2025-01-28,2025-01-30,F,App,5.0,California,Los Angeles County,2.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500641,Shorts,2.0,2.0,22.5,45.0,45.0,2025-01-28,2025-01-31,M,App,4.0,California,Los Angeles County,3.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500642,Jeans,4.0,4.0,70.8,283.2,283.2,2025-01-28,2025-01-30,F,Partner App,4.0,California,Los Angeles County,2.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500643,Jeans,5.0,5.0,56.6,283.0,283.0,2025-01-28,2025-01-30,M,App,3.0,California,Nevada County,2.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500644,Jeans,2.0,2.0,47.9,95.8,95.8,2025-01-28,2025-01-29,F,App,4.0,California,Sacramento County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500645,Jeans,8.0,8.0,78.4,627.2,627.2,2025-01-28,2025-01-30,F,Website,4.0,California,Sacramento County,2.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500646,Sneakers,14.0,14.0,122.1,1709.3999999999999,1709.3999999999999,2025-01-28,2025-02-02,F,App,5.0,California,Sacramento County,5.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500647,Sneakers,2.0,2.0,83.7,167.4,167.4,2025-01-29,2025-01-29,,Website,5.0,California,San Bernardino County,0.0,5.0,Unknown,January,
,,,,,,,,,,,,,,TX500648,Workout Tops,4.0,4.0,97.9,391.6,391.6,2025-01-29,2025-02-02,F,Instagram,5.0,California,San Bernardino County,4.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500649,Baseball Caps,1.0,1.0,15.0,15.0,15.0,2025-01-29,2025-02-03,F,Instagram,4.0,California,San Diego County,5.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500650,Casual Dresses,3.0,3.0,94.6,283.79999999999995,283.79999999999995,2025-01-29,2025-01-30,M,Target.com,3.0,California,San Diego County,1.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500651,Shorts,6.0,6.0,19.7,118.19999999999999,118.19999999999999,2025-01-29,2025-02-09,F,App,5.0,California,San Diego County,11.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500652,Hoodies & Sweatshirts,1.0,1.0,46.7,46.7,46.7,2025-01-29,2025-02-01,F,Target.com,4.0,California,San Francisco,3.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500653,Tank Tops,4.0,4.0,43.0,172.0,172.0,2025-01-29,2025-01-30,M,Target.com,5.0,California,San Francisco,1.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500654,Jeans,3.0,3.0,68.2,204.60000000000002,204.60000000000002,2025-01-29,2025-02-04,F,App,4.0,California,San Mateo County,6.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500655,Bikinis,10.0,10.0,24.3,243.0,243.0,2025-01-29,2025-01-30,M,App,5.0,California,Santa Barbara County,1.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500656,Hoodies & Sweatshirts,2.0,2.0,86.8,173.6,173.6,2025-01-29,2025-02-02,F,Partner App,5.0,California,Santa Clara County,4.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500657,Shorts,2.0,2.0,15.8,31.6,31.6,2025-01-29,2025-01-31,M,Website,4.0,California,Santa Clara County,2.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500658,Sneakers,4.0,4.0,61.6,246.4,246.4,2025-01-29,2025-01-30,M,Target.com,4.0,California,Santa Clara County,1.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500659,Jeans,3.0,3.0,48.7,146.10000000000002,146.10000000000002,2025-01-29,2025-02-04,F,Website,5.0,California,Trinity County,6.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500660,T-Shirts,4.0,4.0,24.3,97.2,97.2,2025-01-29,2025-01-31,F,Website,5.0,California,Alameda County,2.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500661,Sneakers,2.0,2.0,130.7,261.4,261.4,2025-01-29,2025-01-30,F,Target.com,4.0,California,Humboldt County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500662,Bikinis,1.0,1.0,26.0,26.0,26.0,2025-01-29,2025-01-31,M,App,4.0,California,Los Angeles County,2.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500663,Sneakers,5.0,5.0,94.4,472.0,472.0,2025-01-29,2025-01-30,F,App,4.0,California,Los Angeles County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500664,Shorts,6.0,6.0,23.7,142.2,142.2,2025-01-29,2025-01-31,M,Target.com,5.0,California,Los Angeles County,2.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500665,Sundresses,12.0,12.0,37.4,448.79999999999995,448.79999999999995,2025-01-29,2025-01-31,M,Target.com,4.0,California,Los Angeles County,2.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500666,Tank Tops,36.0,36.0,55.2,1987.2,1987.2,2025-01-29,2025-01-29,F,Instagram,3.0,California,Los Angeles County,0.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500667,Sneakers,9.0,9.0,57.1,513.9,513.9,2025-01-29,2025-01-31,M,App,5.0,California,Los Angeles County,2.0,5.0,Male,January,
,,,,,,,,,,,,,,TX500668,Casual Dresses,1.0,1.0,55.3,55.3,55.3,2025-01-29,2025-01-30,F,Target.com,5.0,California,Los Angeles County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500669,Crop Tops,7.0,7.0,23.9,167.29999999999998,167.29999999999998,2025-01-29,2025-01-30,F,Partner App,3.0,California,Los Angeles County,1.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500670,Shorts,1.0,1.0,34.1,34.1,34.1,2025-01-29,2025-02-05,F,Target.com,4.0,California,Los Angeles County,7.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500671,Casual Dresses,4.0,4.0,38.5,154.0,154.0,2025-01-29,2025-02-09,F,App,4.0,California,Los Angeles County,11.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500672,Hoodies & Sweatshirts,2.0,2.0,105.0,210.0,210.0,2025-01-29,2025-02-04,F,App,5.0,California,Los Angeles County,6.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500673,T-Shirts,5.0,5.0,45.2,226.0,226.0,2025-01-29,2025-01-31,F,App,5.0,California,Los Angeles County,2.0,5.0,Female,January,
,,,,,,,,,,,,,,TX500674,Pajama Sets,3.0,3.0,24.8,74.4,74.4,2025-01-29,2025-01-29,,App,3.0,California,Los Angeles County,0.0,5.0,Unknown,January,
